word,lema
prejudicar,prejudicará
prejudicar,prejudicaram
prejudicar,prejudicarão
prejudicar,prejudicarem
prejudicar,prejudicaria
prejudicar,prejudicariam
prejudicar,prejudicar-lhes
prejudicar,prejudicar-me
prejudicar,prejudicar-nos
prejudicar,prejudicar-se
prejudicar,prejudicas
prejudicar,prejudicasse
prejudicar,prejudicassem
prejudicar,prejudicas-te
prejudicar,prejudicava
prejudicar,prejudicava-a
prejudicar,prejudicavam
prejudicar,prejudicou
prejudicar,prejudicou-as
prejudicar,prejudicou-me
prejudicar,prejudicou-o
prejudicar,prejudique
prejudicar,prejudiquei
prejudicar,prejudiquem
prejudicar,prejudiques
prejudicial,prejudiciais
prejudicial,prejudicial
prejuízo,prejuízo
prejuízo,prejuízos
prelado,prelado
prelado,prelados
prelecção,prelecção
prelecção,prelecções
preleccionar,prelecciona
preleccionar,preleccionar
preleccionar,preleccionava
preleccionar,preleccione
preliminar,preliminar
preliminar,preliminares
prélio,prélio
prélio,prélios
prelo,prelo
prelo,prelos
prelúdio,prelúdio
prelúdio,prelúdios
prematuramente,prematuramente
prematuridade,prematuridade
prematuro,prematura
prematuro,prematuras
prematuro,prematuro
prematuro,prematuros
premeditação,premeditação
premeditar,premedita
premeditar,premeditada
premeditar,premeditadas
premeditar,premeditado
premeditar,premeditados
premeditar,premeditando
premeditar,premeditar
premeditar,premeditara
premeditar,premeditava
premeditar,premedito
premeditar,premeditou
premência,premência
premente,premente
premente,prementes
premiado,premiado
premiado,premiados
premiado,premiada
premiado,premiadas
premiado,premiado
premiado,premiados
premiar,premiada
premiar,premiadas
premiar,premiado
premiar,premiados
premiar,premiá-la
premiar,premiá-las
premiar,premiamos
premiar,premiando
premiar,premiando-se
premiar,premiar
premiar,premiará
premiar,premiaram
premiar,premiaram-me
premiar,premiasse
premiar,premiava
premiar,premio
premiar,premiou
prémio,prémio
prémio,prémios
premir,premi
premir,premia
premir,premia-lhe
premir,premida
premir,premidas
premir,premido
premir,premindo
premir,premir
premir,premires
premir,premisse
premir,premiu
premir,premiu-lhe
premir,prima
premir,prime
premir,primem-se
premir,primes
premir,prime-se
premissa,premissa
premissa,premissas
premonição,premonição
premonição,premonições
premonitório,premonitória
premonitório,premonitórias
premonitório,premonitório
premonitório,premonitórios
pré-natal,pré-natais
pré-natal,pré-natal
prenda,prenda
prenda,prendas
prenda,prendinha
prenda,prendinhas
prendado,prendada
prendado,prendadas
prendado,prendado
prender,prenda
prender,prendam
prender,prendam-me
prender,prendam-nas
prender,prendam-no
prender,prenda-o
prender,prendas
prender,prende
prender,prendê-la
prender,prendê-la-iam
prender,prendê-las
prender,prende-lhe
prender,prendê-lo
prender,prendê-los
prender,prendem
prender,prende-me
prender,prendem-me
prender,prendem-na
prender,prendem-no
prender,prendem-nos
prender,prendemo-lo
prender,prendemos
prender,prendem-se
prender,prendem-se
prender,prendendo
prender,prendendo-lhe
prender,prendendo-o
prender,prendendo-se
prender,prende-nos
prender,prende-o
prender,prender
prender,prendera
prender,prendera-a
prender,prenderam
prender,prenderam-lhe
prender,prenderam-me
prender,prenderam-no
prender,prenderam-se
prender,prenderam-se-lhe
prender,prendera-o
prender,prendera-os
prender,prenderem
prender,prenderem-na
prender,prenderem-nos
prender,prenderem-se
prender,prenderem-se
prender,prenderia
prender,prenderiam
prender,prender-lhe
prender,prender-me
prender,prendermo-nos
prender,prender-nos
prender,prender-se
prender,prender-se
prender,prender-se-lhe
prender,prender-te
prender,prende-se
prender,prende-se
prender,prende-se-me
prender,prende-se-nos
prender,prendesse
prender,prendessem
prender,prendêssemos
prender,prendeste
prender,prendeu
prender,prendeu-lhe
prender,prendeu-me
prender,prendeu-o
prender,prendeu-os
prender,prendeu-se
prender,prendeu-se
prender,prendeu-se-lhe
prender,prendi
prender,prendia
prender,prendiam
prender,prendia-me
prender,prendiam-me
prender,prendiam-se
prender,prendiam-se
prender,prendia-o
prender,prendia-os
prender,prendia-se
prender,prendia-se
prender,prendido
prender,prendi-lhe
prender,prendi-o
prender,prendo
prender,prendo-a
prender,prendo-as
prender,presa
prender,prêsa
prender,presas
prender,preso
prender,presos
prenhe,prenhe
prenhe,prenhes
prensa,prensa
prensa,prensas
prensado,prensada
prensar,prensadas
prensar,prensado
prensar,prensados
prensar,prensam-na
prensar,prensarem
prensar,prensava
prenunciar,prenuncia
prenunciar,prenunciam
prenunciar,prenunciando
prenunciar,prenunciar
prenunciar,prenunciaram
prenunciar,prenunciasse
prenunciar,prenunciava
prenunciar,prenunciavam
prenunciar,prenunciava-se
prenunciar,prenuncie
prenúncio,prenúncio
prenúncio,prenúncios
preocupação,preocupação
preocupação,preocupações
preocupado,preocupada
preocupado,preocupadas
preocupado,preocupadíssima
preocupado,preocupadíssimo
preocupado,preocupadíssimos
preocupado,preocupado
preocupado,preocupados
preocupante,preocupante
preocupante,preocupantes
preocupar,preocupa
preocupar,preocupada
preocupar,preocupadas
preocupar,preocupado
preocupar,preocupados
preocupar,preocupá-lo
preocupar,preocupam
preocupar,preocupa-me
preocupar,preocupam-me
preocupar,preocupam-na
preocupar,preocupam-nos
preocupar,preocupamo-nos
preocupar,preocupámo-nos
preocupar,preocupamos
preocupar,preocupam-se
preocupar,preocupando-se
preocupar,preocupa-nos
preocupar,preocupa-o
preocupar,preocupar
preocupar,preocupara
preocupar,preocupará
preocupar,preocuparam
preocupar,preocuparam-me
preocupar,preocuparam-se
preocupar,preocuparem
preocupar,preocuparem-se
preocupar,preocupares
preocupar,preocuparia
preocupar,preocuparíamos
preocupar,preocupar-me
preocupar,preocupar-me-ia
preocupar,preocuparmo-nos
preocupar,preocuparmos
preocupar,preocupar-nos
preocupar,preocupar-se
preocupar,preocupar-se-ão
preocupar,preocupas
preocupar,preocupa-se
preocupar,preocupasse
preocupar,preocupassem
preocupar,preocupássemos
preocupar,preocupaste
preocupar,preocupava
preocupar,preocupavam
preocupar,preocupava-me
preocupar,preocupávamos
preocupar,preocupavam-se
preocupar,preocupava-o
preocupar,preocupava-os
preocupar,preocupava-se
preocupar,preocupe
preocupar,preocupei
preocupar,preocupem
preocupar,preocupemos
preocupar,preocupem-se
preocupar,preocupes
preocupar,preocupo
preocupar,preocupo-me
preocupar,preocupou
preocupar,preocupou-me
preocupar,preocupou-o
preocupar,preocupou-se
preparação,preparação
preparação,preparações
preparado,preparada
preparado,preparadas
preparado,preparado
preparado,preparados
preparado,preparado
preparado,preparados
preparador,preparador
preparador,preparadora
preparador,preparadores
preparar,prepara
preparar,preparada
preparar,preparadas
preparar,preparado
preparar,preparados
preparar,preparai-vos
preparar,prepará-la
preparar,prepará-las
preparar,prepará-lo
preparar,prepará-los
preparar,preparam
preparar,prepara-me
preparar,preparam-na
preparar,preparamo-nos
preparar,preparámo-nos
preparar,preparamos
preparar,preparámos
preparar,preparam-se
preparar,preparam-se
preparar,preparando
preparar,preparando-a
preparar,preparando-me
preparar,preparando-o
preparar,preparando-os
preparar,preparando-se
preparar,preparando-se
preparar,preparar
preparar,preparara
preparar,preparará
preparar,preparara-a
preparar,preparara-lhe
preparar,prepararam
preparar,preparara-me
preparar,prepararam-lhe
preparar,prepararam-se
preparar,prepararam-se
preparar,prepararão
preparar,preparara-se
preparar,prepararei
preparar,prepararem
preparar,prepararem-se
preparar,prepararia
preparar,preparar-lhe
preparar,preparar-lhes
preparar,preparar-me
preparar,prepararmos
preparar,preparar-nos
preparar,preparar-se
preparar,preparar-te
preparar,preparar-vos
preparar,preparar-vos-á
preparar,preparas
preparar,prepara-se
preparar,prepara-se
preparar,preparasse
preparar,preparássemos
preparar,preparaste
preparar,preparastes
preparar,prepara-te
preparar,preparava
preparar,preparavam
preparar,preparava-me
preparar,preparavam-nos
preparar,preparávamos
preparar,preparavam-se
preparar,preparava-os
preparar,preparava-se
preparar,preparava-se
preparar,prepare
preparar,prepare-as
preparar,preparei
preparar,preparei-a
preparar,preparei-lhe
preparar,preparei-me
preparar,preparem
preparar,preparem-me
preparar,preparemo-nos
preparar,preparemos
preparar,preparem-se
preparar,preparem-se
preparar,prepare-se
preparar,preparo
preparar,preparo-a
preparar,preparo-me
preparar,preparou
preparar,preparou-lhe
preparar,preparou-se
preparativo,preparativos
preparativo,preparativos
preparatória,preparatória
preparatória,preparatórias
preparatório,preparatória
preparatório,preparatórias
preparatório,preparatório
preparatório,preparatórios
preparatório,preparatório
preparatório,preparatórios
preparo,preparo
preparo,preparos
preponderância,preponderância
preponderante,preponderante
preponderante,preponderantes
preponderar,prepondera
preponderar,preponderam
preponderar,preponderar
preponderar,preponderaram
preponderar,preponderava
preposição,preposição
preposição,preposições
prepotência,prepotência
prepotência,prepotências
prepotente,prepotente
prepotente,prepotentes
pré-primária,pré-primária
pré-primária,pré-primárias
pré-primário,pré-primária
pré-primário,pré-primárias
pré-primário,pré-primário
pré-romano,pré-romana
pré-romano,pré-romanas
pré-romano,pré-romano
pré-romano,pré-romanos
prerrogativa,prerrogativa
prerrogativa,prerrogativas
presa,presa
presa,prêsa
presa,presas
presbiteriano,presbiteriana
presbiteriano,presbiteriano
presbítero,presbítero
presbítero,presbíteros
prescindir,prescinda
prescindir,prescindam
prescindir,prescinde
prescindir,prescindem
prescindir,prescinde-se
prescindir,prescindi
prescindir,prescindia
prescindir,prescindiam
prescindir,prescindido
prescindir,prescindimos
prescindir,prescindindo
prescindir,prescindir
prescindir,prescindira
prescindir,prescindirá
prescindir,prescindiram
prescindir,prescindirão
prescindir,prescindirem
prescindir,prescindiria
prescindir,prescindir-se
prescindir,prescindisse
prescindir,prescindiu
prescindir,prescindo
prescrever,prescreve
prescrever,prescrevem
prescrever,prescrevendo
prescrever,prescrevendo-lhe
prescrever,prescrever
prescrever,prescrevera-lhes
prescrever,prescreveram
prescrever,prescreverem
prescrever,prescrever-lhe-á
prescrever,prescrever-me
prescrever,prescreve-se
prescrever,prescrevesse
prescrever,prescreveu
prescrever,prescrevia
prescrever,prescreviam
prescrever,prescrevo
prescrever,prescrita
prescrever,prescritas
prescrever,prescrito
prescrever,prescritos
prescrição,prescrição
prescrição,prescrições
prescrito,prescrita
prescrito,prescritas
prescrito,prescrito
prescrito,prescritos
presença,presença
presença,presenças
presencial,presencial
presenciar,presencia
presenciar,presenciada
presenciar,presenciado
presenciar,presenciados
presenciar,presenciá-lo
presenciar,presenciam
presenciar,presenciamos
presenciar,presenciámos
presenciar,presenciar
presenciar,presenciara
presenciar,presenciaram
presenciar,presenciarem
presenciar,presencia-se
presenciar,presenciasse
presenciar,presenciava
presenciar,presenciava-as
presenciar,presenciavam
presenciar,presenciávamos
presenciar,presenciei
presenciar,presencio
presenciar,presenciou
presente,presente
presente,presentes
presente,presente
presente,presentes
presente,presentinho
presentear,presenteada
presentear,presenteadas
presentear,presenteado
presentear,presenteados
presentear,presenteá-los
presentear,presenteando
presentear,presentear
presentear,presenteará
presentear,presentearam
presentear,presentear-me
presentear,presenteava
presentear,presenteavam
presentear,presenteia
presentear,presenteia-o
presentear,presenteie
presentear,presenteou
presentear,presenteou-a
presentemente,presentemente
presépio,presépio
presépio,presépios
preservação,preservação
preservar,preserva
preservar,preserva-a
preservar,preservada
preservar,preservadas
preservar,preservado
preservar,preservados
preservar,preservá-la
preservar,preservá-las
preservar,preservá-lo
preservar,preservam
preservar,preservamos
preservar,preservando
preservar,preservando-a
preservar,preservando-se
preservar,preservar
preservar,preservara
preservar,preservará
preservar,preservaram
preservar,preservarem
preservar,preservar-lhe
preservar,preservarmos
preservar,preservar-se
preservar,preserva-se
preservar,preservasse
preservar,preservava
preservar,preserve
preservar,preservei-a
preservar,preservem
preservar,preservo-me
preservar,preservou
preservar,preservou-se
preservativo,preservativo
preservativo,preservativos
presidência,presidência
presidência,presidências
presidenciais,presidenciais
presidencial,presidenciais
presidencial,presidencial
presidente,presidente
presidente,presidentes
presidente,juiz presidente
presidente,juiz-presidente
presídio,presídio
presídio,presídios
presidir,presida
presidir,preside
presidir,presidem
presidir,presidi
presidir,presidia
presidir,presidiam
presidir,presidida
presidir,presididas
presidir,presidido
presidir,presididos
presidir,presidi-la
presidir,presidindo
presidir,presidir
presidir,presidira
presidir,presidirá
presidir,presidiram
presidir,presidirão
presidir,presidiria
presidir,presidir-lhe
presidir,presidisse
presidir,presidiu
presilha,presilha
presilha,presilhas
preso,presa
preso,prêsa
preso,preso
preso,presos
preso,presa
preso,presas
preso,preso
preso,presos
press,press
pressa,pressa
pressa,pressas
pressagiar,pressagia
pressagiar,pressagiando
pressagiar,pressagiar
pressagiar,pressagiaram
pressagiar,pressagiaram-lhe
pressagiar,pressagiava
pressagiar,pressagiavam
presságio,presságio
presságio,presságios
pressão,pressão
pressão,pressões
pressentimento,pressentimento
pressentimento,pressentimentos
pressentir,pressente
pressentir,pressente-a
pressentir,pressente-as
pressentir,pressentem
pressentir,pressentem-se
pressentir,pressente-se
pressentir,pressente-te
pressentir,pressenti
pressentir,pressentia
pressentir,pressentiam
pressentir,pressentia-se
pressentir,pressentida
pressentir,pressentidas
pressentir,pressentido
pressentir,pressentidos
pressentir,pressentimos
pressentir,pressentindo
pressentir,pressentindo-o
pressentir,pressentir
pressentir,pressentira
pressentir,pressentiram
pressentir,pressentires
pressentir,pressentir-se
pressentir,pressentisse
pressentir,pressentiu
pressentir,pressentiu-o
pressentir,pressentiu-se
pressentir,pressinta
pressentir,pressinto
pressentir,pressinto-as
pressentir,pressinto-o
pressionar,pressiona
pressionar,pressionada
pressionar,pressionadas
pressionar,pressionado
pressionar,pressionados
pressionar,pressioná-lo
pressionar,pressioná-los
pressionar,pressionam
pressionar,pressiona-me
pressionar,pressionamos
pressionar,pressionámos
pressionar,pressionam-se
pressionar,pressionando
pressionar,pressionar
pressionar,pressionará
pressionar,pressionaram
pressionar,pressionaram-me
pressionar,pressionarem
pressionar,pressionarmos
pressionar,pressionar-nos
pressionar,pressionar-se
pressionar,pressiona-se
pressionar,pressionasse
pressionar,pressionava
pressionar,pressionavam
pressionar,pressione
pressionar,pressionem
pressionar,pressionemos
pressionar,pressionou
pressupor,pressupõe
pressupor,pressupõem
pressupor,pressupõe-se
pressupor,pressupondo
pressupor,pressupondo-se
pressupor,pressuponha
pressupor,pressuponho
pressupor,pressupor
pressupor,pressupormos
pressupor,pressupor-se
pressupor,pressupôs
pressupor,pressuposta
pressupor,pressupostas
pressupor,pressupunha
pressupor,pressupunham
pressuposto,pressuposto
pressuposto,pressupostos
pressuroso,pressurosa
pressuroso,pressurosas
pressuroso,pressuroso
pressuroso,pressurosos
prestação,prestação
prestação,prestações
prestação,contraprestação
prestador,prestador
prestador,prestadoras
prestador,prestadores
prestamista,prestamista
prestamista,prestamistas
prestar,presta
prestar,prestada
prestar,prestadas
prestar,prestado
prestar,prestados
prestar,prestais
prestar,prestam
prestar,prestamos
prestar,prestam-se
prestar,prestando
prestar,prestando-lhe
prestar,prestando-se
prestar,prestar
prestar,prestara
prestar,prestará
prestar,prestaram
prestar,prestaram-lhe
prestar,prestaram-lhes
prestar,prestarão
prestar,prestarás
prestar,prestarei
prestar,prestarem
prestar,prestares
prestar,prestaria
prestar,prestariam
prestar,prestaríamos
prestar,prestar-lhe
prestar,prestar-lhe-á
prestar,prestar-lhes
prestar,prestar-me
prestar,prestarmos
prestar,prestar-nos
prestar,prestar-se
prestar,prestar-se
prestar,presta-se
prestar,presta-se
prestar,prestasse
prestar,prestassem
prestar,prestaste
prestar,prestava
prestar,prestavam
prestar,prestávamos
prestar,prestavam-se
prestar,prestava-se
prestar,prestava-se
prestar,preste
prestar,prestei
prestar,prestei-me
prestar,prestem
prestar,prestemos
prestar,prestemos-lhe
prestar,preste-se
prestar,presto
prestar,presto-lhe
prestar,prestou
prestar,prestou-lhe
prestar,prestou-se
prestável,prestáveis
prestável,prestável
preste,preste
preste,prestes
preste,preste
preste,prestes
prestigiado,prestigiada
prestigiado,prestigiadas
prestigiado,prestigiadíssima
prestigiado,prestigiadíssimo
prestigiado,prestigiado
prestigiado,prestigiados
prestigiante,prestigiante
prestigiante,prestigiantes
prestigiar,prestigia
prestigiar,prestigiadas
prestigiar,prestigiam
prestigiar,prestigiando
prestigiar,prestigiar
prestigiar,prestigiaram
prestigiar,prestigiar-se
prestigiar,prestigio
prestígio,prestígio
prestígio,prestígios
prestigioso,prestigiosa
prestigioso,prestigiosas
prestigioso,prestigioso
prestigioso,prestigiosos
préstimo,préstimo
préstimo,préstimos
prestimoso,prestimosa
prestimoso,prestimosíssimos
prestimoso,prestimoso
préstito,préstito
presto,presta
presto,prestas
presto,prestos
presumir,presuma
presumir,presume
presumir,presumem
presumir,presumem-se
presumir,presume-se
presumir,presume-se
presumir,presumi
presumir,presumia
presumir,presumíamos
presumir,presumia-se
presumir,presumida
presumir,presumido
presumir,presumidos
presumir,presumíeis
presumir,presumimos
presumir,presumindo
presumir,presumindo-se
presumir,presumir
presumir,presumira
presumir,presumirá
presumir,presumiram
presumir,presumir-se
presumir,presumisses
presumir,presumiu
presumir,presumo
presumível,presumíveis
presumível,presumível
presumivelmente,presumivelmente
presunção,presunção
presunção,presunções
presunto,presuntinhos
presunto,presunto
presunto,presuntos
pretendente,pretendente
pretendente,pretendentes
pretender,pretenda
pretender,pretendam
pretender,pretendamos
pretender,pretendas
pretender,pretende
pretender,pretendê-la
pretender,pretendem
pretender,pretendem-me
pretender,pretendem-no
pretender,pretendemos
pretender,pretendem-se
pretender,pretendendo
pretender,pretendendo-se
pretender,pretender
pretender,pretendera
pretender,pretenderá
pretender,pretenderam
pretender,pretenderão
pretender,pretenderem
pretender,pretenderes
pretender,pretenderia
pretender,pretenderiam
pretender,pretendermos
pretender,pretender-se
pretender,pretender-se
pretender,pretender-se-á
pretender,pretendes
pretender,pretende-se
pretender,pretende-se
pretender,pretendesse
pretender,pretendessem
pretender,pretendeu
pretender,pretendeu-se
pretender,pretendi
pretender,pretendia
pretender,pretendiam
pretender,pretendiam-no
pretender,pretendíamos
pretender,pretendia-se
pretender,pretendidas
pretender,pretendido
pretender,pretendidos
pretender,pretendo
pretender,pretendo-a
pretendido,pretendida
pretendido,pretendido
pretendido,pretendido
pretendido,pretendidos
pretensamente,pretensamente
pretensão,pretensão
pretensão,pretensões
pretensioso,pretensiosa
pretensioso,pretensiosas
pretensioso,pretensioso
pretensioso,pretensiosos
pretensioso,pretensiosas
pretensioso,pretensioso
pretensioso,pretensiosos
pretenso,pretensa
pretenso,pretensas
pretenso,pretenso
pretenso,pretensos
preterir,pretere
preterir,preterida
preterir,preteridas
preterir,preterido
preterir,preteridos
preterir,preterindo
preterir,preterir
pretérito,pretérita
pretérito,pretéritas
pretérito,pretérito
pretérito,pretéritos
pretérito,pretérito
pretérito,pretéritos
pretextar,pretexta
pretextar,pretextando
pretextar,pretextar
pretextar,pretextara
pretextar,pretextaram
pretextar,pretexto
pretexto,pretexto
pretexto,pretextos
preto,preta
preto,pretas
preto,preto
preto,pretos
preto,preta
preto,pretas
preto,pretinha
preto,pretinhas
preto,pretinho
preto,pretinhos
preto,preto
preto,pretos
preto,preto
preto,pretos
pretoriano,pretoriana
pretoriano,pretoriano
prevalecente,prevalecente
prevalecente,prevalecentes
prevalecer,prevaleça
prevalecer,prevaleçam
prevalecer,prevalece
prevalecer,prevalecem
prevalecer,prevalecendo
prevalecer,prevalecer
prevalecer,prevalecera
prevalecer,prevalecerá
prevalecer,prevaleceram
prevalecer,prevalecerás
prevalecer,prevalecerei
prevalecer,prevalecerem
prevalecer,prevalecesse
prevalecer,prevalecessem
prevalecer,prevaleceu
prevalecer,prevalecia
prevalecer,prevaleciam
prevalecer,prevalecido
prevalecer,prevaleço-me
prevalência,prevalência
prevaricação,prevaricação
prevaricador,prevaricadores
prevaricador,prevaricador
prevaricador,prevaricadora
prevaricador,prevaricadores
prevaricar,prevaricadas
prevaricar,prevaricado
prevaricar,prevaricam
prevaricar,prevaricar
prevaricar,prevaricaram
prevaricar,prevaricasse
prevaricar,prevaricou
prevenção,prevenção
prevenção,prevenções
prevenir,preveni
prevenir,prevenia
prevenir,preveniam
prevenir,prevenia-o
prevenir,prevenida
prevenir,prevenidas
prevenir,prevenido
prevenir,prevenidos
prevenir,preveni-la
prevenir,prevenimos
prevenir,prevenindo
prevenir,prevenindo-o
prevenir,prevenindo-se
prevenir,prevenindo-se
prevenir,prevenir
prevenir,prevenira
prevenir,preveniram-no
prevenir,prevenira-nos
prevenir,prevenira-o
prevenir,prevenira-se
prevenir,prevenirem
prevenir,preveniriam
prevenir,prevenir-se
prevenir,prevenisse
prevenir,preveniste
prevenir,preveniu
prevenir,preveniu-a
prevenir,preveniu-me
prevenir,previna
prevenir,previnam
prevenir,previnam-se
prevenir,previna-se
prevenir,previne
prevenir,previnem
prevenir,previnem-nos
prevenir,previne-se
prevenir,previno
prevenir,previno-te
preventivamente,preventivamente
preventivo,preventiva
preventivo,preventivas
preventivo,preventivo
preventivo,preventivos
preventório,preventório
preventório,preventórios
prever,prevê
prever,prevêem
prever,prevêem-se
prever,preveja
prever,prevejam
prever,prevejo
prever,prevê-lhes
prever,prevê-los
prever,prevemos
prever,prevendo
prever,prevendo-o
prever,prevendo-se
prever,prever
prever,preverem
prever,preveria
prever,prever-se
prever,prever-se-á
prever,prevê-se
prever,prevê-se
prever,previ
prever,previa
prever,previam
prever,prevíamos
prever,previam-se
prever,previas
prever,previa-se
prever,previmos
prever,previra
prever,previram
prever,previsse
prever,previssem
prever,prevista
prever,previstas
prever,previsto
prever,previstos
prever,previu
prever,previu-se
previamente,previamente
previamente,prèviamente
previdência,previdência
previdência,previdências
previdente,previdente
previdente,previdentes
prévio,prévia
prévio,prévias
prévio,prévio
prévio,prévios
previsão,previsão
previsão,previsões
previsibilidade,previsibilidade
previsibilidade,previsibilidades
previsional,previsionais
previsível,previsíveis
previsível,previsível
previsivelmente,previsivelmente
previsto,previstas
previsto,previsto
previsto,previstos
prezado,prezada
prezado,prezado
prezar,preza
prezar,prezada
prezar,prezado
prezar,prezados
prezar,prezam
prezar,prezam-se
prezar,prezar
prezar,prezasse
prezar,prezassem
prezar,prezava
prezar,prezava-a
prezar,prezavam
prezar,prezavam-se
prezar,preze
prezar,prezei
prezar,prezem
prezar,prezo
prezar,prezo-me
primacial,primaciais
primacial,primacial
primado,primado
primar,primado
primar,primam
primar,primar
primar,primaram
primar,primaria
primar,primasse
primar,primassem
primar,primava
primar,primavam
primar,primem
primar,primou
primária,primária
primária,primárias
primariamente,primariamente
primário,primária
primário,primárias
primário,primário
primário,primários
primário,primário
primário,primários
primário,pré-primário
primarismo,primarismo
primata,primata
primata,primatas
primavera,primavera
primavera,primaveras
primaveril,primaveril
primaveril,primaveris
primazia,primazia
prime,prime
primeiramente,primeiramente
primeiro,primeira
primeiro,primeiras
primeiro,primeiro
primeiro,primeiros
primeiro,primeiro-cabo
primeiro,primeiro-tenente
primeiro,primeira
primeiro,primeiras
primeiro,primeiríssima
primeiro,primeiro
primeiro,primeiros
primeiro,ex-primeira
primeiro,ex-primeiro
primeiro,primeiro
primeiro-ministro,primeira ministro
primeiro-ministro,primeira-ministra
primeiro-ministro,primeiro ministro
primeiro-ministro,primeiro-ministro
primeiro-ministro,primeiros ministros
primeiro-ministro,primeiros-ministros
primeiro-sargento,primeiro sargento
primeiro-sargento,primeiros sargentos
primeiro-sargento,primeiro-sargento
primeiro-sargento,primeiros-sargentos
primitivamente,primitivamente
primitivismo,primitivismo
primitivo,primitiva
primitivo,primitivas
primitivo,primitivo
primitivo,primitivos
primitivo,primitiva
primitivo,primitivo
primitivo,primitivos
primo,prima
primo,primas
primo,primos
primo,prima-dona
primo,prima-donas
primo,primo-vacinação
primo,primo
primo,primos
primo,prima
primo,primas
primo,priminha
primo,priminhas
primo,priminho
primo,primita
primo,primito
primo,primo
primo,primos
primogénito,primogénita
primogénito,primogénito
primogénito,primogénitos
primor,primor
primor,primores
primordial,primordiais
primordial,primordial
primordialmente,primordialmente
primórdio,primórdios
primorosamente,primorosamente
primoroso,primorosa
primoroso,primorosas
primoroso,primorosíssimas
primoroso,primoroso
primoroso,primorosos
princesa,princesa
princesa,princesas
princesa,princesinha
princesa,princesinhas
princesa,princezinha
princesa,brincos-de-princesa
principado,principado
principado,principados
principal,principais
principal,principal
principal,principalíssima
principal,principais
principal,principal
principalmente,principalmente
príncipe,príncipe
príncipe,príncipes
príncipe,principezinho
principesco,principesca
principesco,principescas
principesco,principesco
principesco,principescos
principiante,principiante
principiante,principiantes
principiar,principia
principiar,principiado
principiar,principiais
principiar,principiam
principiar,principiamos
principiar,principiámos
principiar,principiando
principiar,principiar
principiar,principiara
principiar,principiaram
principiar,principiáramos
principiar,principiarem
principiar,principiaria
principiar,principiar-lhe
principiar,principias
principiar,principia-se
principiar,principiasse
principiar,principiassem
principiar,principiaste
principiar,principiava
principiar,principiavam
principiar,principie
principiar,principiei
principiar,principiem
principiar,principiemos
principiar,principio
principiar,principiou
princípio,princípio
princípio,princípios
prior,prior
prior,priores
priori,priori
prioridade,prioridade
prioridade,prioridades
prioritariamente,prioritariamente
prioritário,prioritária
prioritário,prioritárias
prioritário,prioritário
prioritário,prioritários
prisão,prisão
prisão,prisões
prisão,prisões-escolas
prisional,prisionais
prisional,prisional
prisioneiro,prisioneira
prisioneiro,prisioneiras
prisioneiro,prisioneiro
prisioneiro,prisioneiros
prisma,prisma
prisma,prismas
prismático,prismática
prismático,prismático
prismático,prismáticos
privação,privação
privação,privações
privacidade,privacidade
privada,privada
privada,privadas
privado,privada
privado,privadas
privado,privado
privado,privados
privado,privado
privado,privados
privar,priva
privar,privada
privar,privadas
privar,privado
privar,privados
privar,privai-a
privar,privá-la
privar,privá-lo
privar,privam
privar,privando
privar,privando-os
privar,privando-se
privar,privar
privar,privara
privar,privaram
privar,privarão
privar,privaria
privar,privar-se
privar,priva-se
privar,privasse
privar,privassem
privar,privava
privar,privavam
privar,privava-o
privar,privava-se
privar,prive
privar,privei
privar,privemos
privar,prives
privar,prive-se
privar,privo
privar,privou
privar,privou-os
privar,privou-se
privativo,privativa
privativo,privativas
privativo,privativo
privativo,privativos
privatização,privatização
privatização,privatizações
privatização,reprivatização
privatizar,privatiza
privatizar,privatizada
privatizar,privatizadas
privatizar,privatizado
privatizar,privatizados
privatizar,privatizá-la
privatizar,privatizamos
privatizar,privatizámos
privatizar,privatizar
privatizar,privatizarem
privatizar,privatizava
privatizar,privatizem
privatizar,privatizou
privilegiado,privilegiada
privilegiado,privilegiadas
privilegiado,privilegiado
privilegiado,privilegiados
privilegiar,privilegia
privilegiar,privilegiada
privilegiar,privilegiadas
privilegiar,privilegiado
privilegiar,privilegiam
privilegiar,privilegiamos
privilegiar,privilegiámos
privilegiar,privilegiam-se
privilegiar,privilegiando
privilegiar,privilegiando-se
privilegiar,privilegiar
privilegiar,privilegiará
privilegiar,privilegiaram
privilegiar,privilegiarão
privilegiar,privilegiarei
privilegiar,privilegiarem
privilegiar,privilegiar-se
privilegiar,privilegiava
privilegiar,privilegiavam
privilegiar,privilegie
privilegiar,privilegiem
privilegiar,privilegio
privilegiar,privilegiou
privilégio,privilégio
privilégio,privilégios
pró,prós
pró,pró
pró,pró
pró,pró-árabe
pró,pró-britânica
pró,pró-britânico
proa,proa
proa,proas
probabilidade,probabilidade
probabilidade,probabilidades
probabilidade,probabilidadezinha
probidade,probidade
probidade,probidades
problema,problema
problema,problemas
problema,problemazinho
problema,problemazinhos
problema,problemazitos
problema,famílias-problema
problemático,problemática
problemático,problemáticas
problemático,problemático
problemático,problemáticos
problematização,problematização
procedência,procedência
procedência,procedências
procedente,procedente
procedente,procedentes
proceder,proceda
proceder,procedam
proceder,procedamos
proceder,procedas
proceder,procede
proceder,procedem
proceder,procedemos
proceder,procedendo
proceder,procedendo-se
proceder,proceder
proceder,procedera
proceder,procederá
