word,lema
tripulação,tripulações
tripulante,tripulantes
tripulante,tripulantes
tripular,tripula
tripular,tripulada
tripular,tripuladas
tripular,tripulado
tripular,tripulados
tripular,tripulando
tripular,tripulavam
tripular,tripulavam-no
triste,tristanitos
triste,tristes
triste,tristíssima
triste,tristíssimo
triste,tristes
triste,tristinha
tristeza,tristezas
tristonho,tristonha
tristonho,tristonhos
tritão,tritões
triturador,trituradora
triturador,trituradoras
triturador,trituradores
triturar,tritura
triturar,triturada
triturar,trituradas
triturar,triturado
triturar,triturados
triturar,triturais
triturar,trituram
triturar,triturando
triturar,triturar-me
triturar,triturava
triturar,triture
triturar,triture-o
triturar,triturou
triunfador,triunfadora
triunfador,triunfadores
triunfal,triunfais
triunfante,triunfantes
triunfar,triunfa
triunfar,triunfado
triunfar,triunfam
triunfar,triunfando
triunfar,triunfara
triunfar,triunfará
triunfar,triunfaram
triunfar,triunfarão
triunfar,triunfarem
triunfar,triunfarmos
triunfar,triunfasse
triunfar,triunfava
triunfar,triunfavam
triunfar,triunfe
triunfar,triunfem
triunfar,triunfou
triunfo,triunfos
trivial,triviais
trivial,triviais
trivialidade,trivialidades
troar,troa
troar,troada
troar,troam
troar,troaram
troar,troavam
troca,trocas
troça,troças
trocadilho,trocadilhos
trocar,troca
trocar,trocada
trocar,trocadas
trocar,trocado
trocar,trocados
trocar,trocá-la
trocar,trocá-lo
trocar,trocá-los
trocar,trocam
trocar,troca-me
trocar,trocam-nas
trocar,trocamos
trocar,trocámos
trocar,trocam-se
trocar,trocando
trocar,trocando-a
trocar,trocando-as
trocar,trocando-lhe
trocar,trocando-o
trocar,trocando-os
trocar,trocando-se
trocar,trocara
trocar,trocará
trocar,trocaram
trocar,trocaram-na
trocar,trocaram-se
trocar,trocarão
trocar,trocarei
trocar,trocarem
trocar,trocarem-me
trocar,trocaremos
trocar,trocaria
trocar,trocariam
trocar,trocar-lhe
trocar,trocar-lhes
trocar,trocarmos
trocar,trocar-te
trocar,troca-se
trocar,trocasse
trocar,trocassem
trocar,trocaste
trocar,trocava
trocar,trocavam
trocar,trocavam-nas
trocar,trocávamos
trocar,trocavam-se
trocar,trocava-nos
trocar,trocavas
trocar,trocava-se
trocar,trocáveis
trocar,troco
trocar,trocou
trocar,trocou-lhe
trocar,trocou-me
trocar,trocou-nos
trocar,trocou-o
trocar,troque
trocar,troquei
trocar,troquem
trocar,troquem-se
troçar,troçada
troçar,troçado
troçar,troçam
troçar,troçando
troçar,troçaram
troçar,troçarão
troçar,troçarem
troçar,troçassem
troçar,troçava
troçar,troçavam
troçar,troçou
trocista,trocistas
troço,troços
troço,troçozinhos
troco,trocos
troféu,troféus
troféu,trofeuzinhos
trófico,tróficos
troiano,troianas
troiano,troianos
troiano,troiana
troiano,troianas
troiano,troianos
trólei,tróleis
trolha,trolhas
tromba,trombas
trombeta,trombetas
trombone,trombones
trombose,tromboses
trompa,trompas
trompete,trompetes
tronco,troncos
tronco,tronquinho
trono,tronos
tropa,tropas
tropa,tropazinhos
tropeção,tropeções
tropeçar,tropeça
tropeçar,tropeçado
tropeçar,tropeçam
tropeçar,tropeçando
tropeçar,tropeçara
tropeçar,tropeçaram
tropeçar,tropeçáramos
tropeçar,tropeçarão
tropeçar,tropeçarem
tropeçar,tropeçares
tropeçar,tropeça-se
tropeçar,tropeçassem
tropeçar,tropeçava
tropeçar,tropeçavam
tropeçar,tropeçavam-lhe
tropeçar,tropeçava-se
tropeçar,tropece
tropeçar,tropecei
tropeçar,tropeço
tropeçar,tropeçou
trôpego,trôpega
trôpego,trôpegas
trôpego,trôpegos
tropel,tropéis
tropelia,tropelias
tropical,tropicais
tropical,tropicalíssimo
trópico,trópicos
trópico,trópicos
trotar,trota
trotar,trota-lhe
trotar,trotam
trotar,trotando
trotar,trotaram
trotar,trotaram-lhe
trotar,trotarem
trotar,trotassem
trotar,trotava
trotar,trotavam
trotar,trote
trotar,trotou
trote,trotes
trote,trótesinho
trote,trotezinhos
trouxa,trouxas
trouxa,trouxazinha
trouxa,trouxinha
trouxa,trouxita
trova,trovas
trovador,trovadores
trovão,trovões
trovejar,troveja
trovejar,trovejada
trovejar,trovejando
trovejar,trovejasse
trovejar,trovejava
trovejar,trovejava-lhe
trovejar,trovejou
trovoada,trovoadas
trucidar,trucida
trucidar,trucidada
trucidar,trucidado
trucidar,trucidando
trucidar,trucidar-me
trucidar,trucidou
truculência,truculências
truculento,truculenta
truculento,truculentazinha
truculento,truculentos
trufa,trufas
truncado,truncada
truncado,truncadas
truncado,truncados
trunfa,trunfas
trunfo,trunfos
trupe,trupes
truque,truques
truque,truquezinhos
truta,trutas
truta,trutazita
tsf,tsf-rádio
tua,tuas
tuaregue,tuaregues
tuaregue,tuaregues
tuba,tubas
tubagem,tubagens
tubarão,tubarões
tubérculo,tubérculos
tuberculose,tuberculoses
tuberculose,anti-tuberculose
tuberculoso,tuberculosa
tuberculoso,tuberculosas
tuberculoso,tuberculosos
tuberculoso,tuberculosos
tubo,tubinho
tubo,tubinhos
tubo,tubos
tubo,tubozinhos
tubular,tubulares
tucano,tucanos
tudo,tudinho
tudo-nada,tudo nada
tufado,tufada
tufado,tufadas
tufado,tufados
tufão,tufões
tufo,tufinhos
tufo,tufitos
tufo,tufos
tugúrio,tugúrios
tule,tules
tulha,tulhas
túlipa,túlipas
tumba,tumbas
tumba,tumbazinhas
tumefacção,tumefacções
tumefacto,tumefacta
tumefacto,tumefactas
tumefacto,tumefactos
túmido,túmida
túmido,túmidas
túmido,túmidos
tumor,tumores
tumular,tumulares
túmulo,túmulos
tumulto,tumultos
tumultuar,tumultua
tumultuar,tumultuarias
tumultuar,tumultuava
tumultuar,tumultuavam-me
tumultuar,tumultuou
tumultuoso,tumultuosa
tumultuoso,tumultuosas
tumultuoso,tumultuosos
tuna,tunas
tundra,tundras
túnel,túneis
túnica,túnicas
tunisino,tunisina
tunisino,tunisinas
tunisino,tunisinos
tunisino,tunisina
tunisino,tunisinas
tunisino,tunisinos
turba,turbas
turbante,turbantes
turbilhão,turbilhões
turbina,turbinas
turbo,turbos
turbulência,turbulências
turbulento,turbulenta
turbulento,turbulentas
turbulento,turbulentos
turco,turca
turco,turcas
turco,turcos
turco,turca
turco,turcos
turino,turina
turino,turinas
turista,turistas
turístico,turística
turístico,turísticas
turístico,turísticos
turma,turmas
turma,turmazinha
turno,turnos
turquesa,turquesas
turquesa,azuis-turquesas
turquesa,azul-turquesa
turquesa,turquesas
turra,turras
turvação,turvações
turvar,turva
turvar,turvada
turvar,turvadas
turvar,turvado
turvar,turvados
turvar,turva-lhe
turvar,turvam
turvar,turvam-se-lhe
turvar,turvando-me
turvar,turvara
turvar,turvarem
turvar,turvarem-me
turvar,turvar-lhe
turvar,turvar-se
turvar,turvas
turvar,turva-se
turvar,turva-se-lhe
turvar,turvasse
turvar,turvava
turvar,turvava-lhe
turvar,turvavam
turvar,turvavam-se
turvar,turvava-se
turvar,turve
turvar,turvou
turvar,turvou-se
turvo,turva
turvo,turvas
turvo,turvos
tutela,tutelas
tutelar,tutelares
tutelar,tutela
tutelar,tutelada
tutelar,tuteladas
tutelar,tutelado
tutelar,tutelados
tutelar,tutelam
tutelar,tutelando
tutelar,tutelaram
tutelar,tutelas
tutelar,tutelasse
tutelar,tutelava
tutelar,tutelavam
tutelar,tutelou
tutor,tutores
tv,tv-cabo
tv,tv-globo
tvi,tvi-jornal
tvi,tvi-online
u,us
úbere,úberes
úbere,ubérrimos
ubíquo,ubíqua
ucraniano,ucraniana
ucraniano,ucranianas
ucraniano,ucranianos
ucraniano,ucranianas
ucraniano,ucranianos
ue,ue-acp
ue,ue-argélia
ue,ue-ueo
ue,ue-usbequistão
ueo,ue-ueo
ufanar,ufana
ufanar,ufanam
ufanar,ufanar-se
ufanar,ufana-se
ufanar,ufanava
ufanar,ufanava-se
ufanar,ufano
ufano,ufana
ufano,ufanos
uísque,uísques
uísque,uísquezinho
uísque,uisquinho
uísque,uisquisito
uivar,uiva
uivar,uivado
uivar,uivados
uivar,uivam
uivar,uivando
uivar,uivara
uivar,uivaram
uivar,uivarem
uivar,uiva-se
uivar,uivasse
uivar,uivassem
uivar,uivava
uivar,uivavam
uivar,uivem
uivar,uives
uivar,uivou
uivo,uivos
úlcera,úlceras
ulceração,ulcerações
ulcerar,ulceradas
ulcerar,ulcerado
ulcerar,ulcerados
ulcerar,ulceram
ulcerar,ulcerar-se
ulcerar,ulcerou
ulcerativo,ulcerativa
ulcerativo,ulcerativas
ulcerativo,ulcerativos
ulmeiro,ulmeiros
ulterior,ulteriores
ultimamente,ùltimamente
ultimar,ultima
ultimar,ultimada
ultimar,ultimadas
ultimar,ultimado
ultimar,ultimados
ultimar,ultimam
ultimar,ultimam-se
ultimar,ultimando-se
ultimar,ultimará
ultimar,ultimarão
ultimar,ultimarem
ultimar,ultimas
ultimar,ultimavam
ultimar,ultimavam-se
ultimar,ultimei
ultimar,ultimo
ultimar,ultimou
ultimato,ultimatos
último,última
último,últimas
último,ultimíssimos
último,últimos
último,última
último,últimas
último,últimos
ultraconservador,ultraconservadores
ultrajar,ultraja
ultrajar,ultrajada
ultrajar,ultrajadas
ultrajar,ultrajado
ultrajar,ultrajados
ultrajar,ultrajá-lo
ultrajar,ultrajando
ultrajar,ultrajando-a
ultrajar,ultrajaram
ultrajar,ultrajaria
ultrajar,ultrajou
ultraje,ultrajes
ultraligeiro,ultraligeira
ultraligeiro,ultraligeiros
ultramarino,ultramarina
ultramarino,ultramarinas
ultramarino,ultramarinos
ultramoderno,ultra-moderna
ultramoderno,ultramoderna
ultramoderno,ultra-moderno
ultramoderno,ultra-modernos
ultramoderno,ultramodernos
ultrapassado,ultrapassada
ultrapassado,ultrapassadas
ultrapassado,ultrapassadíssima
ultrapassado,ultrapassadíssimos
ultrapassado,ultrapassados
ultrapassagem,ultrapassagens
ultrapassar,ultrapassa
ultrapassar,ultrapassada
ultrapassar,ultrapassadas
ultrapassar,ultrapassado
ultrapassar,ultrapassados
ultrapassar,ultrapassá-la
ultrapassar,ultrapassá-las
ultrapassar,ultrapassá-lo
ultrapassar,ultrapassá-los
ultrapassar,ultrapassam
ultrapassar,ultrapassam-nos
ultrapassar,ultrapassamos
ultrapassar,ultrapassámos
ultrapassar,ultrapassando
ultrapassar,ultrapassando-a
ultrapassar,ultrapassando-o
ultrapassar,ultrapassando-se
ultrapassar,ultrapassa-nos
ultrapassar,ultrapassara
ultrapassar,ultrapassará
ultrapassar,ultrapassaram
ultrapassar,ultrapassarem
ultrapassar,ultrapassaremos
ultrapassar,ultrapassaria
ultrapassar,ultrapassariam
ultrapassar,ultrapassarmos
ultrapassar,ultrapassar-nos
ultrapassar,ultrapassar-se
ultrapassar,ultrapassa-se
ultrapassar,ultrapassasse
ultrapassar,ultrapassassem
ultrapassar,ultrapassava
ultrapassar,ultrapassavam
ultrapassar,ultrapassava-o
ultrapassar,ultrapassava-os
ultrapassar,ultrapassava-se
ultrapassar,ultrapasse
ultrapassar,ultrapassei
ultrapassar,ultrapassem
ultrapassar,ultrapasso
ultrapassar,ultrapassou
ultrapassar,ultrapassou-a
ultrapassar,ultrapassou-me
ultrapassar,ultrapassou-nos
ultrapassar,ultrapassou-o
ultrapassável,ultrapassáveis
ultra-som,ultra-sons
ultravioleta,ultra-violetas
ultravioleta,ultravioletas
ululante,ululantes
ulular,ulula
ulular,ululando
ulular,ululava
ulular,ululou
um,uma
um,uma
um,dum
um,duns
um,num
um,nuns
um,uns
um,dum
um,duns
um,num
um,nuns
um,uns
uma,duma
uma,dumas
uma,numa
uma,numas
uma,umas
uma,duma
uma,dumas
uma,numa
uma,numas
uma,umas
umbigo,umbigos
umbilical,umbilicais
umbral,umbrais
unânime,unânimes
unção,unções
ungir,ungi
ungir,ungia
ungir,ungida
ungir,ungidas
ungir,ungido
ungir,ungidos
ungir,ungindo
ungir,ungira
ungir,ungirem
ungir,ungiu
ungir,ungiu-o
unguento,unguentos
unha,unhas
unha,unhas-de-fome
união,uniões
união,anti-união
união,ex-união
unicamente,ùnicamente
único,única
único,únicas
único,únicos
único,única
único,únicas
único,únicos
unidade,unidades
unidade,micro-unidade
unido,unida
unido,unidas
unido,unidinhos
unido,unidíssimo
unido,unidos
unifamiliar,unifamiliares
unificado,unificada
unificado,unificadas
unificador,unificadora
unificar,unifica
unificar,unificada
unificar,unificado
unificar,unificados
unificar,unificam
unificar,unificam-se
unificar,unificando
unificar,unificara
unificar,unificaram
unificar,unificarão
unificar,unificar-se
unificar,unificasse
unificar,unificou
unificar,unifique
unificar,unifiquem
uniforme,uniformes
uniforme,semi-uniforme
uniformidade,uniformidades
uniformizar,uniformiza
uniformizar,uniformizada
uniformizar,uniformizadas
uniformizar,uniformizado
uniformizar,uniformizados
uniformizar,uniformizá-lo
uniformizar,uniformizamos
uniformizar,uniformizam-se
uniformizar,uniformizando
uniformizar,uniformizarem
uniformizar,uniformizar-se
uniformizar,uniformizava
unilateral,unilaterais
uninominal,uninominais
unionista,unionistas
unionista,unionistas
unir,una
unir,una-as
unir,unam
unir,unamo-nos
unir,une
unir,unem
unir,unem-se
unir,une-os
unir,une-se
unir,uni
unir,unia
unir,unia-as
unir,uniam
unir,unia-me
unir,uniam-nos
unir,uniam-se
unir,unia-se
unir,unia-se-lhe
unir,unida
unir,unidas
unir,unido
unir,unidos
unir,uni-lo
unir,unimo-nos
unir,unimos
unir,unindo
unir,unindo-as
unir,unindo-se
unir,unirá
unir,uniram
unir,uniram-se
unir,unirem
unir,unirem-se
unir,uniria
unir,uniriam
unir,unirmo-nos
unir,unirmos
unir,unir-nos
unir,unir-se
unir,unisse
unir,unissem
unir,uniu
unir,uniu-nos
unir,uni-vos
unir,uno
unitário,unitária
unitário,unitárias
unitário,unitários
unitário,unitários
universal,universais
universalidade,universalidades
universalista,universalistas
universalizar,universaliza
universalizar,universalizada
universalizar,universalizado
universalizar,universalizou
universidade,universidades
universitário,universitária
universitário,universitárias
universitário,universitários
universitário,pré-universitários
universitário,universitária
universitário,universitárias
universitário,universitàriazinha
universitário,universitários
universo,universos
unívoco,unívoca
unívoco,unívocas
unívoco,unívocos
uno,una
uno,unos
untar,unta
untar,untada
untar,untadas
untar,untado
untar,untados
untar,untá-las
untar,untá-los
untar,untam
untar,untam-se
untar,untando
untar,untando-se
untar,untaram
untar,untaram-se
untar,unta-se
untar,untava
untar,unte
untar,unte-a
untar,unte-as
untar,unte-o
untar,untou-as
untar,untou-o
unto,untos
untuoso,untuosa
untuoso,untuosas
untuoso,untuosos
upa,upas
urbanidade,urbanidades
urbanismo,urbanismos
urbanista,urbanistas
urbanístico,urbanística
urbanístico,urbanísticas
urbanístico,urbanísticos
urbanização,urbanizações
urbanizado,urbanizadas
urbanizado,urbanizados
urbanizar,urbanizado
urbanizar,urbanizados
urbanizar,urbanizam-se
urbano,urbana
urbano,urbanas
urbano,urbanos
urbano,proto-urbanas
urbano,proto-urbano
urbano,proto-urbanos
urbano,urbana
urbano,urbanos
urbe,urbes
urdidura,urdiduras
urdir,urde
urdir,urdi
urdir,urdia
urdir,urdiam
urdir,urdia-se
urdir,urdida
urdir,urdidas
urdir,urdido
urdir,urdidos
urdir,urdindo
urdir,urdiu
uretrite,uretrites
urgência,urgências
urgente,urgentes
urgente,urgentíssima
urgente,urgentíssimas
urgente,urgentíssimo
urgente,urgentíssimos
urgir,urge
urgir,urgem
urgir,urgia
urina,urinas
urinar,urina
urinar,urinada
urinar,urinado
urinar,urinam
urinar,urinarem-se
urinar,urinar-se
urinar,urinava
urinar,urinavam
urinar,urinava-se
urinar,urinei
urinar,urinou
urinar,urinou-se
urinário,urinária
urinário,urinárias
urinário,urinários
urinífero,uriníferos
urinol,urinóis
urna,urnas
urrar,urra
urrar,urram
urrar,urrar-me
urrar,urrava
urrar,urravam
urrar,urravas
urrar,urre
urrar,urrou
urro,urros
urso,ursinho
urso,ursos
urtiga,ortigas
urtiga,urtigas
uruguaio,uruguaia
uruguaio,uruguaios
urze,urzes
usado,usadas
usado,usados
usar,usa
usar,usa-a
usar,usa-as
usar,usada
usar,usadas
usar,usado
usar,usados
usar,usá-la
usar,usá-las
usar,usá-lo
usar,usá-lo-ia
usar,usá-lo-iam
usar,usá-los
usar,usam
usar,usam-me
usar,usam-na
usar,usam-nas
usar,usam-no
usar,usam-nos
usar,usamo-las
usar,usamo-los
usar,usamos
usar,usámos
usar,usam-se
usar,usando
usar,usando-as
usar,usando-o
usar,usando-os
usar,usando-se
usar,usara
usar,usará
usar,usaram
usar,usaram-me
usar,usaram-no
usar,usaram-se
usar,usarei
usar,usarem
usar,usaremos
usar,usares
usar,usaria
usar,usariam
usar,usaríamos
usar,usarias
usar,usar-me
usar,usarmos
usar,usar-se
usar,usar-se-á
usar,usas
usar,usa-se
usar,usasse
usar,usassem
usar,usaste
usar,usava
usar,usavam
usar,usavam-na
usar,usavam-nos
usar,usávamos
usar,usavam-se
usar,usava-o
usar,usava-se
usar,use
usar,use-a
usar,usei
usar,usei-as
usar,usei-me
usar,usem
usar,usemos
usar,use-o
usar,uses
usar,uso
usar,uso-a
usar,uso-as
usar,uso-me
usar,uso-o
usar,usou
usar,usou-os
usar,usou-se
useiro,useira
uso,usos
uso,multi-usos
uso,multiusos
usual,usuais
usufruir,usufrua
usufruir,usufruam
usufruir,usufruem
usufruir,usufrui
usufruir,usufruí
usufruir,usufruía
usufruir,usufruíam
usufruir,usufruíamos
usufruir,usufruída
usufruir,usufruído
usufruir,usufrui-la
usufruir,usufruí-lo
usufruir,usufruímos
usufruir,usufruindo
usufruir,usufruíram
usufruir,usufruirão
usufruir,usufruírem
usufruir,usufruiriam
usufruir,usufruirmos
usufruir,usufrui-se
usufruir,usufruiu
usufrutuário,usufrutuários
usura,usuras
usurário,usurária
usurário,usurários
usurpação,usurpações
usurpador,usurpadores
usurpar,usurpado
usurpar,usurpados
usurpar,usurpando
usurpar,usurpara
usurpar,usurpara-lhe
usurpar,usurparam
usurpar,usurpou
utensílio,utensílios
utente,utentes
uterino,uterina
uterino,uterinas
uterino,uterinos
uterino,extra-uterina
útero,úteros
útil,uteis
útil,úteis
útil,utilíssima
útil,utilíssimo
útil,úteis
utilidade,utilidades
utilitário,utilitária
utilitário,utilitárias
utilitário,utilitários
utilitário,utilitárias
utilitário,utilitários
utilização,utilizações
utilizador,utilizadora
utilizador,utilizadoras
utilizador,utilizadora
utilizador,utilizadoras
utilizador,utilizadores
utilizador,multiutilizador
utilizar,utiliza
utilizar,utilizada
utilizar,utilizadas
utilizar,utilizado
utilizar,utilizados
utilizar,utilizá-la
utilizar,utilizá-las
utilizar,utilizá-las-iam
utilizar,utilizá-lo
utilizar,utilizá-los
utilizar,utilizam
utilizar,utilizam-me
utilizar,utilizam-na
utilizar,utilizam-no
utilizar,utilizam-nos
utilizar,utilizamos
utilizar,utilizámos
utilizar,utilizam-se
utilizar,utilizando
utilizar,utilizando-a
utilizar,utilizando-as
utilizar,utilizando-se
utilizar,utiliza-o
utilizar,utiliza-os
utilizar,utilizara
utilizar,utilizará
utilizar,utilizaram
utilizar,utilizaram-na
utilizar,utilizaram-se
utilizar,utilizarão
utilizar,utilizarei
utilizar,utilizarem
utilizar,utilizaremos
utilizar,utilizarem-se
utilizar,utilizares
utilizar,utilizaria
utilizar,utilizariam
utilizar,utilizarmos
utilizar,utilizar-se
utilizar,utilizar-se-á
utilizar,utilizas
utilizar,utiliza-se
utilizar,utilizasse
utilizar,utilizassem
utilizar,utilizássemos
utilizar,utilizava
utilizar,utilizavam
utilizar,utilizávamos
utilizar,utilizavam-se
utilizar,utilizava-o
utilizar,utilizava-se
utilizar,utilizáveis
utilizar,utilize
utilizar,utilize-a
utilizar,utilizei
utilizar,utilizem
utilizar,utilizemos
utilizar,utilize-o
utilizar,utilize-os
utilizar,utilizes
utilizar,utilizo
utilizar,utilizo-os
utilizar,utilizou
utilizar,utilizou-a
utilizar,utilizou-se
utilizável,utilizáveis
utopia,utopias
utópico,utópica
utópico,utópicas
utópico,utópicos
uva,uvas
uva,uvinhas
uveira,uveiras
v,vê
vaca,vacas
vaca,vaquinhas
vacilação,vacilações
vacilante,vacilantes
vacilar,vacila
vacilar,vacilam
vacilar,vacilam-lhes
vacilar,vacilando
vacilar,vacilaram
vacilar,vacilasse
vacilar,vacilava
vacilar,vacilava-lhe
vacilar,vacilavam
vacilar,vacilavam-lhe
vacilar,vacile
vacilar,vacilou
vacina,vacinas
vacinação,vacinações
vacinação,primo-vacinação
vacinal,vacinais
vacinal,pós-vacinal
vacinar,vacinada
vacinar,vacinadas
vacinar,vacinado
vacinar,vacinados
vacinar,vacinam
vacinar,vacinamos
vacinar,vacinaram
vacinar,vacinar-se
vacinar,vacinas
vacinar,vacina-se
vacinar,vacine
vacinar,vacine-se
vacinar,vacinou-me
vácuo,vácuos
vadiagem,vadiagens
vadiar,vadiando
vadiar,vadiara
vadiar,vadiarem
vadiar,vadiavam
vadio,vadia
vadio,vadias
vadio,vadios
vadio,vadia
vadio,vadias
vadio,vadios
vaga,vagas
vaga,vagazinha
vagabundear,vagabundeado
vagabundear,vagabundeamos
vagabundear,vagabundearam
vagabundear,vagabundeava
vagabundear,vagabundeiam
vagabundear,vagabundeou
vagabundo,vagabunda
vagabundo,vagabundas
vagabundo,vagabundos
vagalhão,vagalhões
vagão,vagões
vagar,vagares
vagar,vaga
vagar,vagam
vagar,vagando
vagar,vagaram
vagar,vagar-se
vagar,vagas
vagar,vagasse
vagar,vagavam
vagar,vago
vagar,vagos
vagar,vagou
vagar,vague
vagaroso,vagarosa
vagaroso,vagarosas
vagaroso,vagarosos
vagem,vagens
vagido,vagidos
vagina,vaginas
vaginal,vaginais
vago,vaga
vago,vagas
vago,vagos
vago,vaguíssima
vago,vagos
vagoneta,vagonetas
vaguear,vagueado
vaguear,vagueamos
vaguear,vagueámos
vaguear,vagueando
vaguear,vagueara
vaguear,vaguearam
vaguear,vagueava
vaguear,vagueava-lhe
vaguear,vagueavam
vaguear,vagueávamos
vaguear,vagueei
vaguear,vagueia
vaguear,vagueiam
vaguear,vagueias
vaguear,vagueio
vaguear,vagueou
vaia,baia
vaia,vaias
vaiar,vaiada
vaiar,vaiado
vaiar,vaiam-nos
vaiar,vaia-se
vaiar,vaiava
vaiar,vaiou-os
vaidade,vaidades
vaidade,vaidadezinha
vaidade,vaidadezinhas
vaidoso,vaidosa
vaidoso,vaidosas
vaidoso,vaidosíssimo
vaidoso,vaidosita
vaidoso,vaidosos
vaivém,vaivéns
vala,valas
valado,valados
valador,valadores
valdevino,valdevinos
vale,vales
vale,valezinho
valeiro,valeiros
valência,valências
valenciano,valenciana
valenciano,valencianas
valenciano,valenciana
valenciano,valencianos
valente,valentes
valente,valentíssimo
valente,valentíssimos
valente,valentão
valente,valentes
valente,valentões
valente,valentona
valentia,valentias
valer,vale
valer,valei-lhe
valer,valei-me
valer,vale-lhe
valer,valem
valer,valem-lhes
valer,valemo-nos
valer,valemos
valer,valendo
valer,valendo-lhes
valer,valendo-me
valer,valendo-se
valer,valera
valer,valerá
valer,valera-lhe
valer,valeram
valer,valeram-lhe
valer,valerão
valer,valerás
valer,valerem
valer,valerem-lhe
valer,valeres
valer,valeria
valer,valeriam
valer,valer-lhe
valer,valer-lhes
valer,valer-me
valer,valer-nos
valer,valer-te
valer,vales
valer,valesse
valer,valessem
valer,valeu
valer,valeu-lhe
valer,valeu-lhes
valer,valeu-me
valer,valeu-nos
valer,valeu-se
valer,valha
valer,valha-a
valer,valham
valer,valha-me
valer,valham-nos
valer,valham-te
valer,valha-nos
valer,valha-o
valer,valha-te
valer,valha-vos
valer,valho
valer,vali
valer,valia
valer,valia-lhe
valer,valia-lhes
valer,valiam
valer,valiam-me
valer,valíamos
valer,valias
valer,valia-se
valer,valido
valer,vali-me
valeta,valetas
valia,valias
validação,validações
validar,valida
validar,validada
validar,validado
validar,validados
validar,validam
validar,validando
validar,validando-se
validar,validara
validar,validará
validar,validas
validar,validassem
validar,validavam
validar,valide
validar,valido
validar,validou
valido,validos
válido,válida
válido,válidas
válido,valido
válido,validos
válido,válidos
valioso,valiosa
valioso,valiosas
valioso,valiosíssima
valioso,valiosíssimo
valioso,valiosíssimos
valioso,valiosos
valor,valores
valor,valorzitos
valor,data-valor
valorização,valorizações
valorizar,valoriza
valorizar,valorizada
valorizar,valorizadas
valorizar,valorizado
valorizar,valorizados
valorizar,valorizá-la
valorizar,valorizá-lo
valorizar,valorizam
valorizar,valorizamos
valorizar,valorizámos
valorizar,valorizando
valorizar,valorizando-a
valorizar,valorizando-me
valorizar,valorizando-os
valorizar,valorizando-se
valorizar,valorizara
valorizar,valorizará
valorizar,valorizaram
valorizar,valorizaram-se
valorizar,valorizarão
valorizar,valorizarem
valorizar,valorizarem-lhe
valorizar,valorizaria
valorizar,valorizariam
valorizar,valorizar-me
valorizar,valorizar-se
valorizar,valoriza-se
valorizar,valorizava
valorizar,valorizavam
valorizar,valorize
valorizar,valorizem
valorizar,valorizo
valorizar,valorizou
valorizar,valorizou-se
valoroso,valorosa
valoroso,valorosos
valsa,valsas
valsar,valsa
valsar,valsamos
valsar,valsando
valsar,valsaram
valsar,valsas
valsar,valsava
valsar,valsava-se
valsar,valso
válvula,válvulas
vampiro,vampira
vampiro,vampiras
vampiro,vampiros
vandalismo,vandalismos
vandalizar,vandalizada
vandalizar,vandalizado
vandalizar,vandalizados
vandalizar,vandalizaram
vandalizar,vandalizarem
vândalo,vândala
vândalo,vândalos
vândalo,vândalos
vangloriar,vangloria
vangloriar,vangloriado
vangloriar,vangloriam
vangloriar,vangloriar-se
vangloriar,vangloria-se
vangloriar,vangloriava
vangloriar,vangloriava-se
vangloriar,vangloriou-se
vanguarda,vanguardas
vanguardismo,vanguardismos
vanguardista,vanguardistas
vanguardista,vanguardistas
vantagem,vantagens
vantajoso,vantajosa
vantajoso,vantajosas
vantajoso,vantajosos
vão,vã
vão,vãos
vão,vãs
vão,vãos
vapor,vapores
vapor,vaporzinho
vapor,cavalo-vapor
vaporizador,vaporizadores
vaporizar,vaporizada
vaporizar,vaporizado
vaporizar,vaporizados
vaporizar,vaporizou-se
vaporoso,vaporosa
vaporoso,vaporosas
vaporoso,vaporosos
vaqueiro,vaqueiros
vara,varas
varal,varais
varanda,varandas
varanda,varandinha
varão,varões
varão,varões
varapau,varapaus
varar,vara
varar,varada
varar,varado
varar,varados
varar,varam
varar,varando
varar,varando-lhe
varar,varando-o
varar,vararam-no
varar,varas
varar,varava-lhe
varar,varavam
varar,varavam-na
varar,vares
varar,varou
varar,varou-a
varar,varou-me
vareiro,vareira
vareiro,vareiros
varejar,vareja
varejar,varejada
varejar,varejara
varejar,varejar-se
varejar,varejavam
varejar,varejava-o
varejeira,varejeiras
vareta,varetas
vária,várias
variação,variações
variado,variada
variado,variadas
variado,variadíssima
variado,variadíssimas
variado,variadíssimo
variado,variadíssimos
variado,variados
variância,variâncias
variante,variantes
variar,varia
variar,variada
variar,variado
variar,variados
variar,variam
variar,variando
variar,variará
variar,variaram
variar,variarão
variar,variarem
variar,variaria
variar,variarmos
variar,variar-se
variar,varias
variar,varia-se
variar,variasse
variar,variassem
variar,variava
variar,variavam
variar,variáveis
variar,varie
variar,variem
variar,vario
variar,variou
variável,variáveis
variável,variáveis
varicela,varicelas
variedade,variedades
variegar,variegada
variegar,variegadas
variegar,variegado
variegar,variegados
varinha,varinhas
varino,varina
varino,varinas
varino,varinos
vário,vária
vário,vários
variz,varizes
varonil,varonis
varredor,varredoras
varredor,varredores
varredura,varreduras
varrer,varra
varrer,varre
varrer,varrê-lo
varrer,varrê-los
varrer,varrem
varrer,varrem-no
varrer,varrem-se-lhe
varrer,varrendo
varrer,varrera
varrer,varrerá
varrer,varreram
varrer,varrerem
